,index,address,price,price_m2,area_m2,rooms,floor,parking,market,build_yr,building_type,elevator,heating_type,max_floor,balcony,backyard,terrace,building_age,district,street
981,1106,"Gdynia, Pogórze",449000.0,8472.0,53.0,3.0,3.0,0,wtórny,,blok,0.0,,10.0,0,0,0,,Pogórze,
982,1107,"Gdynia, Śródmieście, Bernarda Chrzanowskiego",1500000.0,15385.0,97.5,5.0,3.0,1,wtórny,1930.0,kamienica,0.0,miejskie,3.0,0,0,0,92.0,Śródmieście,
983,1108,"Gdynia, Redłowo, gen. Józefa Hallera",1115000.0,8992.0,124.0,4.0,0.0,1,wtórny,2009.0,apartamentowiec,0.0,inne,2.0,1,1,1,13.0,Redłowo,
984,1109,"Gdynia, Orłowo, Bernadowska",3399000.0,34571.0,98.32,4.0,1.0,1,wtórny,2021.0,apartamentowiec,1.0,miejskie,2.0,1,0,0,1.0,Orłowo,
985,1110,"Gdynia, Pogórze",503540.0,8500.0,59.24,2.0,2.0,1,pierwotny,2022.0,,1.0,,2.0,1,0,0,0.0,Pogórze,
986,1111,"Gdynia, Pogórze",384752.0,9350.0,41.15,2.0,2.0,1,pierwotny,2022.0,,1.0,,2.0,1,0,0,0.0,Pogórze,
987,1112,"Gdynia, Pogórze",384752.0,9350.0,41.15,2.0,2.0,1,pierwotny,2022.0,,1.0,,2.0,1,0,0,0.0,Pogórze,
988,1113,"Gdynia, Pogórze",494494.0,8449.0,58.53,3.0,2.0,1,pierwotny,2022.0,,1.0,,2.0,1,0,0,0.0,Pogórze,
989,1114,"Gdynia, Pogórze",630334.0,8200.0,76.87,3.0,1.0,1,pierwotny,2022.0,,1.0,,2.0,1,0,0,0.0,Pogórze,
990,1115,"Gdynia, Pogórze",384846.0,9350.0,41.16,2.0,1.0,1,pierwotny,2022.0,,1.0,,2.0,1,0,0,0.0,Pogórze,
991,1116,"Gdynia, Pogórze",378862.0,9350.0,40.52,2.0,1.0,1,pierwotny,2022.0,,1.0,,2.0,1,0,0,0.0,Pogórze,
992,1117,"Gdynia, Pogórze",539400.0,8700.0,62.0,3.0,1.0,1,pierwotny,2022.0,,1.0,,2.0,1,0,0,0.0,Pogórze,
993,1118,"Gdynia, Pogórze",653055.0,8500.0,76.83,3.0,0.0,1,pierwotny,2022.0,,1.0,,2.0,0,1,0,0.0,Pogórze,
994,1119,"Gdynia, Pogórze",384752.0,9350.0,41.15,2.0,0.0,1,pierwotny,2022.0,,1.0,,2.0,0,1,0,0.0,Pogórze,
995,1120,"Gdynia, Pogórze",384752.0,9350.0,41.15,2.0,0.0,1,pierwotny,2022.0,,1.0,,2.0,0,1,0,0.0,Pogórze,
996,1121,"Gdynia, Pogórze",379984.0,9350.0,40.64,2.0,0.0,1,pierwotny,2022.0,,1.0,,2.0,0,1,0,0.0,Pogórze,
997,1122,"Gdynia, Pogórze",400244.0,8950.0,44.72,2.0,0.0,1,pierwotny,2022.0,,1.0,,2.0,0,1,0,0.0,Pogórze,
998,1123,"Gdynia, Pogórze",517900.0,8325.0,62.21,3.0,0.0,1,pierwotny,2022.0,,1.0,,2.0,0,1,0,0.0,Pogórze,
999,1124,"Gdynia, Pogórze",658580.0,8500.0,77.48,3.0,2.0,1,pierwotny,2022.0,,1.0,,2.0,1,0,0,0.0,Pogórze,
1000,1125,"Gdynia, Pogórze",381293.0,9350.0,40.78,2.0,2.0,1,pierwotny,2022.0,,1.0,,2.0,1,0,0,0.0,Pogórze,
1001,1126,"Gdynia, Pogórze",384752.0,9350.0,41.15,2.0,2.0,1,pierwotny,2022.0,,1.0,,2.0,1,0,0,0.0,Pogórze,
1002,1127,"Gdynia, Pogórze",389801.0,9350.0,41.69,2.0,2.0,1,pierwotny,2022.0,,1.0,,2.0,1,0,0,0.0,Pogórze,
1003,1128,"Gdynia, Pogórze",450820.0,9150.0,49.27,3.0,2.0,1,pierwotny,2022.0,,1.0,,2.0,1,0,0,0.0,Pogórze,
1004,1129,"Gdynia, Pogórze",666485.0,8500.0,78.41,3.0,1.0,1,pierwotny,2022.0,,1.0,,2.0,1,0,0,0.0,Pogórze,
1005,1130,"Gdynia, Pogórze",387090.0,9350.0,41.4,2.0,1.0,1,pierwotny,2022.0,,1.0,,2.0,1,0,0,0.0,Pogórze,
1006,1131,"Gdynia, Pogórze",384752.0,9350.0,41.15,2.0,1.0,1,pierwotny,2022.0,,1.0,,2.0,1,0,0,0.0,Pogórze,
1007,1132,"Gdynia, Pogórze",389801.0,9350.0,41.69,2.0,1.0,1,pierwotny,2022.0,,1.0,,2.0,1,0,0,0.0,Pogórze,
1008,1133,"Gdynia, Pogórze",429015.0,9250.0,46.38,2.0,0.0,1,pierwotny,2022.0,,1.0,,2.0,0,1,0,0.0,Pogórze,
1009,1134,"Gdynia, Pogórze",539400.0,9567.0,56.38,3.0,1.0,1,pierwotny,2022.0,,1.0,,2.0,1,0,0,0.0,Pogórze,
1010,1135,"Gdynia, Pogórze",384752.0,9350.0,41.15,2.0,0.0,1,pierwotny,2022.0,,1.0,,2.0,0,1,0,0.0,Pogórze,
1011,1136,"Gdynia, Pogórze",384752.0,9350.0,41.15,2.0,0.0,1,pierwotny,2022.0,,1.0,,2.0,0,1,0,0.0,Pogórze,
1012,1137,"Gdynia, Pogórze",480153.0,8530.0,56.29,3.0,0.0,1,pierwotny,2022.0,,1.0,,2.0,1,1,0,0.0,Pogórze,
1013,1138,"Gdynia, Działki Leśne, ul. Szczecińska",585000.0,13765.0,42.5,2.0,3.0,0,wtórny,1970.0,blok,0.0,miejskie,4.0,1,0,0,52.0,Działki Leśne,
1014,1139,"Gdynia, Obłuże, płk. Stanisława Dąbka",495000.0,7857.0,63.0,3.0,0.0,0,wtórny,1980.0,blok,0.0,miejskie,4.0,0,0,0,42.0,Obłuże,
1015,1140,"Gdynia, Karwiny, Krzysztofa Kamila Baczyńskiego",449000.0,8804.0,51.0,2.0,0.0,0,wtórny,1980.0,blok,0.0,miejskie,4.0,1,0,0,42.0,Karwiny,
1016,1141,"Gdynia, Śródmieście, Wolności",896000.0,9885.0,90.64,4.0,1.0,1,wtórny,1942.0,kamienica,0.0,miejskie,4.0,1,0,0,80.0,Śródmieście,
1017,1142,"Gdynia, Redłowo, ul. Bohaterów Starówki Warszawskiej",379000.0,14577.0,26.0,1.0,2.0,0,wtórny,,blok,0.0,miejskie,3.0,1,0,0,,Redłowo,
1018,1143,"Gdynia, Dąbrowa",653184.0,11200.0,58.32,3.0,1.0,1,pierwotny,2022.0,apartamentowiec,1.0,miejskie,3.0,1,0,0,0.0,Dąbrowa,
1019,1144,"Gdynia, Dąbrowa",602629.0,11300.0,53.33,3.0,0.0,1,pierwotny,2022.0,apartamentowiec,1.0,miejskie,3.0,1,0,0,0.0,Dąbrowa,
1020,1145,"Gdynia, Chylonia, Gniewska",467000.0,7782.0,60.01,3.0,4.0,0,wtórny,1993.0,blok,1.0,miejskie,12.0,1,0,0,29.0,Chylonia,
1021,1146,"Gdynia, Grabówek, Marii Curie-Skłodowskiej",519000.0,10380.0,50.0,2.0,1.0,0,wtórny,1996.0,blok,0.0,miejskie,4.0,1,0,0,26.0,Grabówek,
1022,1147,"Gdynia, Wzgórze Św. Maksymiliana, ul. Górna",430000.0,12286.0,35.0,2.0,2.0,0,wtórny,1961.0,blok,0.0,miejskie,4.0,1,0,0,61.0,Wzgórze Św. Maksymiliana,
1023,1148,"Gdynia, Redłowo, Okrętowa",1150000.0,12514.0,91.9,3.0,0.0,0,wtórny,2008.0,apartamentowiec,1.0,inne,3.0,1,0,0,14.0,Redłowo,
1024,1149,"Gdynia, Śródmieście, 3 MAJA",435000.0,11983.0,36.3,1.0,3.0,0,wtórny,1957.0,kamienica,0.0,miejskie,5.0,1,0,0,65.0,Śródmieście,
1025,1150,"Gdynia, Wielki Kack, Myśliwska",959000.0,8913.0,107.6,4.0,4.0,1,wtórny,1995.0,blok,0.0,miejskie,4.0,1,0,0,27.0,Wielki Kack,
1026,1151,"Gdynia, Mały Kack, ul. Olgierda",465450.0,12893.0,36.1,2.0,2.0,1,pierwotny,2022.0,blok,1.0,gazowe,3.0,1,0,0,0.0,Mały Kack,
1027,1152,"Gdynia, Chylonia, Helska",450000.0,10144.0,44.36,2.0,1.0,0,wtórny,1933.0,kamienica,0.0,gazowe,1.0,0,0,0,89.0,Chylonia,
1028,1153,"Gdynia, Grabówek, Grabowo",645000.0,12900.0,50.0,2.0,1.0,1,wtórny,2000.0,,0.0,,2.0,1,1,0,22.0,Grabówek,
1029,1154,"Gdynia, Pogórze, Żelazna",400000.0,6260.0,63.9,3.0,9.0,0,wtórny,,blok,1.0,miejskie,10.0,0,0,0,,Pogórze,
1030,1155,"Gdynia, Wielki Kack, Mała",1538358.0,9688.0,158.79,5.0,1.0,1,pierwotny,2021.0,apartamentowiec,0.0,gazowe,1.0,1,0,0,1.0,Wielki Kack,
1031,1156,"Gdynia, Wielki Kack, Mała",1116698.0,13503.0,82.7,3.0,0.0,1,pierwotny,2022.0,apartamentowiec,0.0,,2.0,0,1,1,0.0,Wielki Kack,
1032,1157,"Gdynia, Wzgórze Św. Maksymiliana, Żołnierzy Dywizji Kościuszkowskiej",1135500.0,15000.0,75.7,4.0,2.0,1,pierwotny,2022.0,apartamentowiec,1.0,,2.0,1,0,0,0.0,Wzgórze Św. Maksymiliana,
1033,1158,"Gdynia, Wzgórze Św. Maksymiliana, Żołnierzy Dywizji Kościuszkowskiej",656214.0,14100.0,46.54,2.0,0.0,1,pierwotny,2022.0,apartamentowiec,1.0,,2.0,1,0,0,0.0,Wzgórze Św. Maksymiliana,
1034,1159,"Gdynia, Chwarzno-Wiczlino",770000.0,12419.0,62.0,3.0,1.0,1,wtórny,2021.0,,0.0,,1.0,1,0,1,1.0,Chwarzno-Wiczlino,
1035,1160,"Gdynia, Grabówek, Morska",389000.0,10788.0,36.06,1.0,1.0,0,wtórny,1939.0,,0.0,,4.0,0,0,0,83.0,Grabówek,
1036,1161,"Gdynia, Orłowo, ul. Bernadowska",3500000.0,30295.0,115.53,4.0,2.0,1,wtórny,2020.0,apartamentowiec,1.0,,2.0,1,0,1,2.0,Orłowo,
1037,1162,"Gdynia, Śródmieście, Armii Wojska Polskiego",2450000.0,27072.0,90.5,4.0,2.0,1,wtórny,2017.0,kamienica,1.0,miejskie,,1,0,1,5.0,Śródmieście,
1038,1164,"Gdynia, Leszczynki, ul. Kaspra Geskiego",628235.0,9500.0,66.13,4.0,0.0,1,pierwotny,2022.0,blok,1.0,miejskie,3.0,0,1,1,0.0,Leszczynki,
1039,1165,"Gdynia, Oksywie, Bosmańska",349000.0,9233.0,37.8,2.0,2.0,0,wtórny,1954.0,kamienica,0.0,miejskie,2.0,0,0,0,68.0,Oksywie,
1040,1166,"Gdynia, Redłowo",1399476.0,16038.0,87.26,4.0,3.0,0,pierwotny,2022.0,,0.0,,7.0,0,0,0,0.0,Redłowo,
1041,1167,"Gdynia, Redłowo",849485.0,17280.0,49.16,2.0,5.0,0,pierwotny,2021.0,,0.0,,9.0,1,0,0,1.0,Redłowo,
1042,1168,"Gdynia, Wielki Kack",800000.0,10811.0,74.0,4.0,0.0,0,wtórny,2013.0,apartamentowiec,0.0,miejskie,2.0,1,0,0,9.0,Wielki Kack,
1043,1169,"Gdynia, Leszczynki, Opata Hackiego",350000.0,9722.0,36.0,2.0,4.0,0,wtórny,1980.0,,0.0,,4.0,0,0,0,42.0,Leszczynki,
1044,1171,"Gdynia, Mały Kack, Bernadowo, Parkowa",1260000.0,12963.0,97.2,4.0,2.0,1,wtórny,2002.0,apartamentowiec,0.0,miejskie,2.0,1,0,0,20.0,Mały Kack,
1045,1172,"Gdynia, Dąbrowa",515928.0,11100.0,46.48,2.0,0.0,1,pierwotny,2022.0,apartamentowiec,1.0,miejskie,3.0,0,1,0,0.0,Dąbrowa,
1046,1173,"Gdynia, Oksywie",330300.0,10000.0,33.03,1.0,0.0,0,pierwotny,1954.0,blok,0.0,miejskie,2.0,0,0,0,68.0,Oksywie,
1047,1174,"Gdynia, Oksywie",505780.0,9500.0,53.24,3.0,0.0,0,pierwotny,1954.0,blok,0.0,miejskie,2.0,0,0,0,68.0,Oksywie,
1048,1175,"Gdynia, Oksywie",484000.0,10000.0,48.4,2.0,0.0,0,pierwotny,1954.0,blok,0.0,miejskie,2.0,0,0,0,68.0,Oksywie,
1049,1176,"Gdynia, Śródmieście, 10 Lutego",3950000.0,35483.0,111.32,3.0,5.0,0,wtórny,2021.0,,0.0,,7.0,0,0,0,1.0,Śródmieście,
1050,1177,"Gdynia, Mały Kack, Strzelców",980000.0,14000.0,70.0,3.0,4.0,1,wtórny,2013.0,blok,0.0,miejskie,6.0,1,0,0,9.0,Mały Kack,
1051,1178,"Gdynia, Oksywie, płk. Stanisława Dąbka",319000.0,9873.0,32.31,2.0,4.0,0,wtórny,1978.0,,0.0,miejskie,4.0,0,0,0,44.0,Oksywie,
1052,1179,"Gdynia, Śródmieście",599000.0,10120.0,59.19,3.0,5.0,0,wtórny,1950.0,kamienica,0.0,miejskie,5.0,1,0,0,72.0,Śródmieście,
1053,1180,"Gdynia, Cisowa, Chylońska",489000.0,8016.0,61.0,3.0,0.0,0,wtórny,1980.0,,0.0,miejskie,4.0,0,0,0,42.0,Cisowa,
1054,1181,"Gdynia, Wzgórze Św. Maksymiliana, Dywizji Kościuszkowskiej",1175658.0,14100.0,83.38,4.0,0.0,0,wtórny,2022.0,apartamentowiec,1.0,miejskie,2.0,1,0,0,0.0,Wzgórze Św. Maksymiliana,
1055,1182,"Gdynia, Śródmieście, Węglowa",1390824.0,22763.0,61.1,2.0,10.0,1,pierwotny,2020.0,apartamentowiec,1.0,miejskie,17.0,0,0,0,2.0,Śródmieście,
1056,1183,"Gdynia, Chwarzno-Wiczlino, Stanisława Filipkowskiego",739000.0,10238.0,72.18,3.0,1.0,1,wtórny,2013.0,,0.0,miejskie,3.0,1,0,0,9.0,Chwarzno-Wiczlino,
1057,1184,"Gdynia, Grabówek, ul. Filomatów",689000.0,10940.0,62.98,3.0,0.0,1,pierwotny,2023.0,blok,0.0,miejskie,3.0,0,0,1,-1.0,Grabówek,
1058,1185,"Gdynia, Grabówek, ul. Filomatów",480000.0,10283.0,46.68,3.0,3.0,1,pierwotny,2023.0,blok,0.0,miejskie,3.0,1,0,0,-1.0,Grabówek,
1059,1186,"Gdynia, Pogórze, Twardowskiego",529000.0,5176.0,102.2,4.0,1.0,1,pierwotny,2023.0,apartamentowiec,0.0,miejskie,1.0,1,0,0,-1.0,Pogórze,
1060,1187,"Gdynia, Pogórze, Twardowskiego",479000.0,8406.0,56.98,3.0,0.0,1,pierwotny,2022.0,apartamentowiec,0.0,miejskie,1.0,0,1,1,0.0,Pogórze,
1061,1188,"Gdynia, Redłowo",1499999.0,17647.0,85.0,3.0,2.0,1,wtórny,2012.0,apartamentowiec,1.0,miejskie,3.0,1,0,0,10.0,Redłowo,
1062,1189,"Gdynia, Karwiny",515000.0,8622.0,59.73,3.0,3.0,0,wtórny,1987.0,blok,0.0,miejskie,4.0,1,0,0,35.0,Karwiny,
1063,1190,"Gdynia, Mały Kack, ul. Olgierda",516930.0,13759.0,37.57,2.0,3.0,1,pierwotny,2023.0,blok,0.0,gazowe,3.0,0,0,0,-1.0,Mały Kack,
1064,1192,"Gdynia, Witomino, Widna",375000.0,8721.0,43.0,2.0,4.0,0,wtórny,1964.0,blok,0.0,miejskie,4.0,0,0,0,58.0,Witomino,
1065,1193,"Gdynia, Śródmieście",810000.0,12960.0,62.5,3.0,1.0,1,wtórny,1962.0,,0.0,,5.0,0,0,0,60.0,Śródmieście,
1066,1194,"Gdynia, Śródmieście",990000.0,15000.0,66.0,3.0,,0,wtórny,1938.0,kamienica,0.0,gazowe,,0,0,0,84.0,Śródmieście,
1067,1195,"Gdynia, Orłowo, Orłowska",1290000.0,18526.0,69.63,3.0,2.0,0,wtórny,1938.0,kamienica,0.0,gazowe,3.0,0,0,0,84.0,Orłowo,
1068,1196,"Gdynia, Chwarzno-Wiczlino",530200.0,11000.0,48.2,2.0,2.0,0,wtórny,2015.0,blok,1.0,,3.0,1,0,0,7.0,Chwarzno-Wiczlino,
1069,1197,"Gdynia, Wzgórze Św. Maksymiliana, Mikołaja Reja",897000.0,11362.0,78.95,3.0,0.0,0,wtórny,,,0.0,,2.0,0,0,0,,Wzgórze Św. Maksymiliana,
1070,1198,"Gdynia, Obłuże, Benisławskiego",828000.0,11500.0,72.0,3.0,3.0,1,wtórny,2020.0,blok,1.0,miejskie,4.0,0,0,1,2.0,Obłuże,
1071,1199,"Gdynia, Wzgórze Św. Maksymiliana, Partyzantów",1884000.0,24000.0,78.5,3.0,0.0,1,pierwotny,2020.0,apartamentowiec,1.0,,2.0,0,1,1,2.0,Wzgórze Św. Maksymiliana,
1072,1200,"Gdynia, Oksywie, inż. J. Śmidowicza",466319.78,7841.0,59.47,4.0,1.0,1,wtórny,,blok,1.0,,3.0,1,0,0,,Oksywie,
1073,1201,"Gdynia, Oksywie, inż. J. Śmidowicza",489362.1,9508.0,51.47,2.0,0.0,1,wtórny,,blok,1.0,,3.0,0,1,0,,Oksywie,
1074,1202,"Gdynia, Śródmieście, Stefana Żeromskiego",933570.0,17735.0,52.64,2.0,4.0,1,pierwotny,2024.0,,1.0,miejskie,4.0,0,0,0,-2.0,Śródmieście,
1075,1203,"Gdynia, Mały Kack, ul. Olgierda",799883.0,12154.0,65.81,3.0,2.0,1,pierwotny,2023.0,blok,0.0,gazowe,3.0,1,0,0,-1.0,Mały Kack,
1076,1205,"Gdynia, Dąbrowa",676512.0,11600.0,58.32,3.0,2.0,1,pierwotny,2022.0,apartamentowiec,1.0,miejskie,3.0,1,0,0,0.0,Dąbrowa,
1077,1207,"Gdynia, Dąbrowa",728511.0,11300.0,64.47,3.0,1.0,1,pierwotny,2022.0,apartamentowiec,1.0,miejskie,3.0,1,0,0,0.0,Dąbrowa,
1078,1208,"Gdynia, Babie Doły, Dedala",780000.0,11765.0,66.3,4.0,4.0,1,wtórny,1980.0,,0.0,,4.0,1,0,0,42.0,Babie Doły,
1079,1209,"Gdynia, Leszczynki",440000.0,11957.0,36.8,2.0,1.0,1,wtórny,2012.0,,0.0,,5.0,1,0,0,10.0,Leszczynki,
1080,1210,"Gdynia, Wzgórze Św. Maksymiliana",1135500.0,15000.0,75.7,4.0,3.0,1,pierwotny,2020.0,apartamentowiec,1.0,miejskie,3.0,0,0,1,2.0,Wzgórze Św. Maksymiliana,
1081,1211,"Gdynia, Karwiny",420000.0,11667.0,36.0,2.0,3.0,0,wtórny,1985.0,blok,0.0,miejskie,4.0,1,0,0,37.0,Karwiny,
1082,1212,"Gdynia, Chylonia",370000.0,8222.0,45.0,2.0,1.0,0,wtórny,,blok,0.0,miejskie,4.0,1,0,0,,Chylonia,
1083,1213,"Gdynia, Grabówek, Morska",574000.0,7651.0,75.02,3.0,2.0,1,wtórny,1920.0,kamienica,0.0,elektryczne,2.0,1,0,0,102.0,Grabówek,
1084,1214,"Gdynia, Grabówek, Morska",582000.0,7830.0,74.33,3.0,1.0,1,wtórny,1920.0,kamienica,0.0,elektryczne,2.0,1,0,0,102.0,Grabówek,
1085,1215,"Gdynia, Grabówek, Morska",508000.0,7915.0,64.18,3.0,2.0,1,wtórny,1920.0,kamienica,0.0,elektryczne,2.0,1,0,0,102.0,Grabówek,
1086,1217,"Gdynia, Śródmieście, św. Piotra",945590.0,20287.0,46.61,2.0,10.0,1,wtórny,2023.0,,0.0,,17.0,0,0,0,-1.0,Śródmieście,
1087,1218,"Gdynia, Mały Kack, ul. Leśna",1650000.0,13525.0,122.0,5.0,1.0,1,wtórny,2018.0,apartamentowiec,1.0,miejskie,2.0,1,0,1,4.0,Mały Kack,
1088,1219,"Gdynia, Śródmieście, Portowa",799000.0,10283.0,77.7,4.0,5.0,0,wtórny,1950.0,,0.0,,5.0,0,0,0,72.0,Śródmieście,
1089,1220,"Gdynia, Witomino, 2 Morskiego Pułku Strzelców",405000.0,9975.0,40.6,2.0,3.0,0,wtórny,1980.0,,0.0,miejskie,4.0,0,0,0,42.0,Witomino,
1090,1221,"Gdynia, pomorskie",769000.0,11687.0,65.8,4.0,1.0,1,wtórny,2011.0,blok,1.0,miejskie,3.0,1,0,0,11.0,,
1091,1222,"Gdynia, Mały Kack",775000.0,13839.0,56.0,3.0,0.0,1,wtórny,2018.0,blok,1.0,inne,2.0,0,0,0,4.0,Mały Kack,
1092,1223,"Gdynia, Śródmieście, Wójta Radtkego",640000.0,13574.0,47.15,3.0,1.0,0,wtórny,1964.0,blok,0.0,miejskie,8.0,1,0,0,58.0,Śródmieście,
1093,1224,"Gdynia, Śródmieście",749000.0,14332.0,52.26,2.0,5.0,0,wtórny,,blok,1.0,miejskie,5.0,1,0,0,,Śródmieście,
1094,1225,"Gdynia, Chylonia, Ludwika Zamenhofa",390000.0,10521.0,37.07,2.0,3.0,0,wtórny,1970.0,,0.0,,4.0,0,0,0,52.0,Chylonia,
1095,1228,"Gdynia, Obłuże",395000.0,6583.0,60.0,3.0,4.0,0,wtórny,,blok,0.0,miejskie,4.0,1,0,0,,Obłuże,
1096,1229,"Gdynia, Wzgórze Św. Maksymiliana, Wojewody Wachowiaka",420000.0,12899.0,32.56,1.0,0.0,0,wtórny,1960.0,,0.0,,2.0,0,0,0,62.0,Wzgórze Św. Maksymiliana,
1097,1231,"Gdynia, Dąbrowa",544065.0,11500.0,47.31,2.0,1.0,1,pierwotny,2022.0,apartamentowiec,1.0,miejskie,3.0,1,0,0,0.0,Dąbrowa,
1098,1232,"Gdynia, Chwarzno-Wiczlino, Chwarzno, Gen. Mariusza Zaruskiego",759000.0,10327.0,73.5,3.0,1.0,1,wtórny,2014.0,blok,1.0,gazowe,3.0,1,0,1,8.0,Chwarzno-Wiczlino,
1099,1233,"Gdynia, Oksywie, Bosmańska",299000.0,8306.0,36.0,1.0,0.0,0,wtórny,1955.0,blok,0.0,gazowe,3.0,0,0,0,67.0,Oksywie,
1100,1234,"Gdynia, Leszczynki, ul. Kaspra Geskiego",306425.0,11900.0,25.75,1.0,3.0,1,pierwotny,2022.0,blok,1.0,miejskie,3.0,1,0,0,0.0,Leszczynki,
1101,1235,"Gdynia, Leszczynki, ul. Kaspra Geskiego",532615.0,11180.0,47.64,3.0,3.0,1,pierwotny,2022.0,blok,1.0,miejskie,3.0,1,0,0,0.0,Leszczynki,
1102,1236,"Gdynia, Leszczynki, ul. Kaspra Geskiego",463105.0,11276.0,41.07,2.0,3.0,1,pierwotny,2022.0,blok,1.0,miejskie,3.0,1,0,0,0.0,Leszczynki,
1103,1237,"Gdynia, Leszczynki, ul. Kaspra Geskiego",407400.0,11660.0,34.94,2.0,3.0,1,pierwotny,2022.0,blok,1.0,miejskie,3.0,1,0,0,0.0,Leszczynki,
1104,1238,"Gdynia, Leszczynki, ul. Kaspra Geskiego",516608.0,10844.0,47.64,3.0,2.0,1,pierwotny,2022.0,blok,1.0,miejskie,3.0,1,0,0,0.0,Leszczynki,
1105,1239,"Gdynia, Leszczynki, ul. Kaspra Geskiego",505175.0,10604.0,47.64,3.0,1.0,1,pierwotny,2022.0,blok,1.0,miejskie,3.0,0,1,1,0.0,Leszczynki,
1106,1240,"Gdynia, Leszczynki, ul. Kaspra Geskiego",439449.0,10700.0,41.07,2.0,1.0,1,pierwotny,2022.0,blok,1.0,miejskie,3.0,1,0,0,0.0,Leszczynki,
1107,1241,"Gdynia, Leszczynki, ul. Kaspra Geskiego",521182.0,10940.0,47.64,3.0,0.0,1,pierwotny,2022.0,blok,1.0,miejskie,3.0,0,1,1,0.0,Leszczynki,
1108,1243,"Gdynia, Oksywie",330000.0,10233.0,32.25,2.0,1.0,0,wtórny,1978.0,blok,0.0,miejskie,4.0,0,0,0,44.0,Oksywie,
1109,1244,"Gdynia, Wzgórze Św. Maksymiliana, Świętojańska",557550.0,13500.0,41.3,2.0,2.0,0,wtórny,1960.0,blok,0.0,miejskie,3.0,0,0,0,62.0,Wzgórze Św. Maksymiliana,
1110,1246,"Gdynia, Dąbrowa",544065.0,11500.0,47.31,2.0,1.0,1,pierwotny,2022.0,,1.0,miejskie,3.0,1,0,0,0.0,Dąbrowa,
1111,1247,"Gdynia, Chylonia, Chełmińska",570000.0,9982.0,57.1,3.0,2.0,1,wtórny,1998.0,blok,0.0,miejskie,3.0,1,0,0,24.0,Chylonia,
1112,1248,"Gdynia, Śródmieście",495000.0,11458.0,43.2,2.0,3.0,0,wtórny,,blok,0.0,miejskie,4.0,1,0,0,,Śródmieście,
1113,1249,"Gdynia, Śródmieście, św. Wojciecha",1089165.0,17474.0,62.33,3.0,2.0,0,wtórny,2024.0,,0.0,,5.0,1,0,0,-2.0,Śródmieście,
1114,1250,"Gdynia, Orłowo",4490000.0,41963.0,107.0,4.0,2.0,1,wtórny,,apartamentowiec,0.0,,2.0,0,0,1,,Orłowo,
1115,1251,"Gdynia, Śródmieście",1295956.0,15355.0,84.4,3.0,2.0,1,pierwotny,2020.0,apartamentowiec,1.0,miejskie,17.0,0,0,0,2.0,Śródmieście,
1116,1252,"Gdynia, Wzgórze Św. Maksymiliana, bp. Dominika",615000.0,11942.0,51.5,2.0,2.0,0,wtórny,1965.0,blok,0.0,miejskie,4.0,1,0,0,57.0,Wzgórze Św. Maksymiliana,
1117,1253,"Gdynia, Obłuże, Jantarowa",640000.0,6095.0,105.0,6.0,0.0,0,wtórny,,,0.0,,3.0,1,0,0,,Obłuże,
1118,1254,"Gdynia, Wzgórze Św. Maksymiliana, Wojewody Wachowiaka",760000.0,9620.0,79.0,5.0,3.0,0,wtórny,1960.0,,0.0,,3.0,0,0,0,62.0,Wzgórze Św. Maksymiliana,
1119,1255,"Gdynia, Karwiny, ul. Jarosława Iwaszkiewicza",320000.0,8450.0,37.87,1.0,4.0,0,wtórny,1989.0,blok,0.0,miejskie,4.0,1,0,0,33.0,Karwiny,
1120,1256,"Gdynia, Wzgórze Św. Maksymiliana",615000.0,11942.0,51.5,2.0,2.0,0,wtórny,1965.0,blok,0.0,miejskie,4.0,1,0,0,57.0,Wzgórze Św. Maksymiliana,
1121,1257,"Gdynia, Grabówek",295000.0,8654.0,34.09,1.0,0.0,0,wtórny,1928.0,kamienica,0.0,elektryczne,4.0,0,0,0,94.0,Grabówek,
1122,1258,"Gdynia, Redłowo, Legionów",799000.0,17438.0,45.82,2.0,1.0,1,wtórny,2012.0,apartamentowiec,1.0,miejskie,15.0,1,0,0,10.0,Redłowo,
1123,1259,"Gdynia, Wzgórze Św. Maksymiliana, bp. Dominika",615000.0,11942.0,51.5,2.0,2.0,0,wtórny,1965.0,blok,0.0,miejskie,4.0,0,0,0,57.0,Wzgórze Św. Maksymiliana,
1124,1260,"Gdynia, Karwiny, Leopolda Staffa",690000.0,10000.0,69.0,3.0,6.0,0,wtórny,1970.0,blok,1.0,miejskie,10.0,1,0,0,52.0,Karwiny,
1125,1261,"Gdynia, Wzgórze Św. Maksymiliana, bp. Dominika",615000.0,11942.0,51.5,2.0,2.0,0,wtórny,,,0.0,,4.0,0,0,0,,Wzgórze Św. Maksymiliana,
1126,1262,"Gdynia, Wzgórze Św. Maksymiliana, bp. Dominika",615000.0,11942.0,51.5,2.0,2.0,0,wtórny,,blok,0.0,miejskie,4.0,1,0,0,,Wzgórze Św. Maksymiliana,
1127,1263,"Gdynia, pomorskie",499000.0,11881.0,42.0,2.0,7.0,0,wtórny,,blok,1.0,miejskie,10.0,1,0,0,,,
1128,1264,"Gdynia, Działki Leśne, Śląska",945000.0,9450.0,100.0,4.0,3.0,0,wtórny,1952.0,kamienica,0.0,miejskie,4.0,0,0,0,70.0,Działki Leśne,
